start_date,end_date,eod_ticker,open_figi,cik,cusip,isin,sector,industry,gic_sector,gic_group,gic_industry,gic_sub_industry,country_iso
2000-06-01,,INSM.US,BBG000BWM5P3,1104506,457669109,US4576693075,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2018-05-03,,INSP.US,BBG00209SZJ7,1609550,457730109,US4577301090,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Technology,Health Care Technology,US
2021-07-22,,INST.US,BBG011MGVB34,1841804,,US4577901030,Technology,Software - Application,Information Technology,Software & Services,Software,Application Software,US
2016-11-16,,INSW.US,BBG003MN93C9,1679049,Y41053102,MHY410531021,Energy,Oil & Gas Midstream,Energy,Energy,"Oil, Gas & Consumable Fuels",Oil & Gas Storage & Transportation,US
2021-06-30,,INTA.US,BBG002ZHMJ49,1565687,,US45827U1097,Technology,Software - Application,Information Technology,Software & Services,Software,Application Software,US
1984-11-05,,INTC.US,BBG000C0G1D1,50863,458140100,US4581401001,Technology,Semiconductors,Information Technology,Semiconductors & Semiconductor Equipment,Semiconductors & Semiconductor Equipment,Semiconductors,US
1993-03-12,,INTU.US,BBG000BH5DV1,896878,461202103,US4612021034,Technology,Software - Application,Information Technology,Software & Services,Software,Application Software,US
1992-05-21,,INTZ.US,BBG000HPRGN5,736012,68382J103,US46121E2054,Technology,Software - Infrastructure,Information Technology,Software & Services,Software,Systems Software,US
2004-10-05,,INVA.US,BBG000CG9XT7,1080014,88338T104,US45781M1018,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
1997-10-07,,INVE.US,BBG000BW6F33,1036044,784018103,US45170X2053,Technology,Computer Hardware,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,US
2017-02-01,,INVH.US,BBG00FQH6BS9,1687229,46187W107,US46187W1071,Real Estate,REIT - Residential,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs,Residential REITs,US
2020-07-24,,INZY.US,BBG00J7QJMC1,1693011,,US45790W1080,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2021-01-04,,IONQ.US,BBG00XZP0LB4,1682477,,US46222L1089,Technology,Computer Hardware,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",US
1991-05-17,,IONS.US,BBG000JH6683,874015,462222100,US4643301090,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1998-05-13,,IOSP.US,BBG000BMFNP4,1054905,675727101,US45768S1050,Basic Materials,Specialty Chemicals,Materials,Materials,Chemicals,Specialty Chemicals,US
2009-09-01,,IOVA.US,BBG000FTLBV7,1425205,37182R102,US4622601007,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1984-11-05,,IP.US,BBG000BM5SR2,51434,460146103,US4601461035,Consumer Cyclical,Packaging & Containers,Materials,Materials,Containers & Packaging,Paper & Plastic Packaging Products & Materials,US
1988-02-04,,IPAR.US,BBG000GCSWR5,822663,472154301,US4583341098,Consumer Defensive,Household & Personal Products,Consumer Staples,Household & Personal Products,Personal Care Products,Personal Care Products,US
1984-11-05,,IPG.US,BBG000C90DH9,51644,460690100,US4606901001,Communication Services,Advertising Agencies,Communication Services,Media & Entertainment,Media,Advertising,US
2006-12-13,,IPGP.US,BBG000DCGRL8,1111928,44980X109,US44980X1090,Technology,Semiconductor Equipment & Materials,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services,US
2008-04-22,,IPI.US,BBG000V1Y6Q3,1421461,46121Y102,US46121Y2019,Basic Materials,Agricultural Inputs,Materials,Materials,Chemicals,Fertilizers & Agricultural Chemicals,US
2021-06-18,,IPSC.US,BBG00PM8N5W0,1850119,,US15673T1007,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2013-05-09,,IQV.US,BBG00333FYS2,1478242,74876Y101,US46266C1053,Healthcare,Diagnostics & Research,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Life Sciences Tools & Services,Life Sciences Tools & Services,US
2017-05-12,,IR.US,BBG002R1CW27,1466258,36555P107,US45687V1061,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Machinery,Industrial Machinery & Supplies & Components,US
2005-11-09,,IRBT.US,BBG000HXJB21,1159167,462726100,US4627261005,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Consumer Discretionary,Consumer Durables & Apparel,Household Durables,Household Appliances,US
2008-03-20,,IRDM.US,BBG000VC0FC1,1418819,36172H207,US46269C1027,Communication Services,Telecom Services,Communication Services,Telecommunication Services,Diversified Telecommunication Services,Alternative Carriers,US
1996-02-16,,IRIX.US,BBG000BZB346,1006045,462684101,US4626841013,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US
1997-07-01,,IRM.US,BBG000KCZPC3,1020569,720722107,US46284V1017,Real Estate,REIT - Specialty,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs,Specialized REITs,US
2014-07-16,,IRMD.US,BBG006NM92X2,1325618,46266A109,US46266A1097,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US
2020-08-12,,IRON.US,BBG00W9MJK79,1816736,,,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2013-08-13,,IRT.US,BBG004Q00KS7,1466085,45378A106,US45378A1060,Real Estate,REIT - Residential,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs,Residential REITs,US
2016-10-20,,IRTC.US,BBG001J19V24,1388658,450056106,US4500561067,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US
2010-02-03,,IRWD.US,BBG000GBZ3J2,1446847,46333X108,US46333X1081,Healthcare,Drug Manufacturers - Specialty & Generic,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2013-09-25,,ISEE.US,BBG0019K7J31,1410939,46583P102,US46583P1021,Healthcare,Biotechnology & Medical Research,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2021-10-08,,ISO.US,BBG006XWNWL0,1615055,,US4650051067,Healthcare,Medical Devices,,,,,US
2021-02-09,,ISPO.US,BBG00XWZB0D7,1820566,,US45791E1073,Consumer Cyclical,Travel Services,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,US
2000-06-13,,ISRG.US,BBG000BJPDZ1,1035267,46120E107,US46120E6023,Healthcare,Medical Instruments & Supplies,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US
2000-08-04,,ISSC.US,BBG000BF1Z04,836690,45769N105,US45769N1054,Industrials,Aerospace & Defense,Industrials,Capital Goods,Aerospace & Defense,Aerospace & Defense,US
2014-07-01,,ISTR.US,BBG0062RX864,1602658,46134L105,US46134L1052,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
1993-10-05,,IT.US,BBG000BB65D0,749251,366651206,US3666511072,Technology,Information Technology Services,Information Technology,Software & Services,IT Services,IT Consulting & Other Services,US
2013-12-27,,ITCI.US,BBG0026ZFZC4,1567514,46116X101,US46116X1019,Healthcare,Drug Manufacturers - Specialty & Generic,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
2000-09-29,,ITGR.US,BBG000BW6JV4,1114483,972232102,US45826H1095,Healthcare,Medical Devices,Health Care,Health Care Equipment & Services,Health Care Equipment & Supplies,Health Care Equipment,US
1994-01-04,,ITI.US,BBG000D6P726,350868,676065204,US46564T1079,Technology,Communication Equipment,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,US
1986-12-03,,ITIC.US,BBG000BM9CT1,720858,461804106,US4618041069,Financial Services,Insurance - Specialty,Financials,Insurance,Insurance,Property & Casualty Insurance,US
2020-07-24,,ITOS.US,BBG00VPNFSJ5,1808865,,US46565G1040,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1993-11-05,,ITRI.US,BBG000BD2167,780571,465741106,US4657411066,Technology,Scientific & Technical Instruments,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Equipment & Instruments,US
1995-12-18,,ITT.US,BBG00CVQZQ96,216228,450679105,US4509112011,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Machinery,Industrial Machinery & Supplies & Components,US
1984-11-05,,ITW.US,BBG000BMBL90,49826,452308109,US4523081093,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Machinery,Industrial Machinery & Supplies & Components,US
1995-11-21,,IVAC.US,BBG000FN4V45,1001902,461148108,US4611481080,Industrials,Specialty Industrial Machinery,Information Technology,Technology Hardware & Equipment,"Technology Hardware, Storage & Peripherals","Technology Hardware, Storage & Peripherals",US
2009-06-26,,IVR.US,BBG000GGLZZ7,1437071,46131B100,US46131B7047,Real Estate,REIT - Mortgage,Financials,Financial Services,Mortgage Real Estate Investment Trusts (REITs),Mortgage REITs,US
2014-02-21,,IVT.US,BBG000BJSP36,1307748,,US46124J2015,Real Estate,REIT - Retail,Real Estate,Equity Real Estate Investment Trusts (REITs),Diversified REITs,Retail REITs,US
2021-08-06,,IVVD.US,BBG00W4ML039,1832038,,,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1995-08-25,,IVZ.US,BBG000BY2Y78,914208,G491BT108,US46127U1043,Financial Services,Asset Management,Financials,Financial Services,Capital Markets,Asset Management & Custody Banks,US
1984-11-05,,J.US,BBG019C1BQR4,52988,469814107,US46982L1089,Industrials,Engineering & Construction,Industrials,Capital Goods,Construction & Engineering,Construction & Engineering,US
1992-03-05,,JACK.US,BBG000GZYVY1,807882,344839204,US4663671091,Consumer Cyclical,Restaurants,Consumer Discretionary,Consumer Services,"Hotels, Restaurants & Leisure",Restaurants,US
2002-01-22,,JAGGF.US,BBG000BZ6GF1,,47009M103,CA47009M8896,Basic Materials,Gold,Materials,Materials,Metals & Mining,Gold,US
1996-05-02,,JAKK.US,BBG000GPK708,1009829,47012E106,US47012E4035,Consumer Cyclical,Leisure,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products,US
2021-06-11,,JANX.US,BBG00ZHSKH11,1817713,,US47103J1051,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
2007-06-01,,JAZZ.US,BBG000G9CGL0,1232524,472147107,USG508711052,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
1984-11-05,,JBHT.US,BBG000BMDBZ1,728535,445658107,US4456581077,Industrials,Integrated Freight & Logistics,Industrials,Transportation,Ground Transportation,Trucking,US
2019-12-20,,JBI.US,BBG0100SH2C0,1839839,,US47103N1063,Industrials,Building Products & Equipment,Industrials,Capital Goods,Machinery,Industrial Machinery & Supplies & Components,US
1993-04-29,,JBL.US,BBG000BJNGN9,898293,466313103,US4663131039,Technology,Electronic Components,Information Technology,Technology Hardware & Equipment,"Electronic Equipment, Instruments & Components",Electronic Manufacturing Services,US
2002-04-11,,JBLU.US,BBG000BRQ6L2,1158463,477143AC5,US4771431016,Industrials,Airlines,Industrials,Transportation,Passenger Airlines,Passenger Airlines,US
1991-12-04,,JBSS.US,BBG000CHPMY5,880117,800422107,US8004221078,Consumer Defensive,Packaged Foods,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,US
2008-07-18,,JBT.US,BBG000VLBCQ1,1433660,477839104,US4778391049,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Machinery,Industrial Machinery & Supplies & Components,US
1984-11-05,,JCI.US,BBG000BVWLJ6,833444,000915306,US4783661071,Industrials,Building Products & Equipment,Industrials,Capital Goods,Building Products,Building Products,US
2014-05-22,,JD.US,BBG005YHY0Q7,1549802,47215P106,US47215P1066,Consumer Cyclical,Internet Retail,Consumer Discretionary,Consumer Discretionary Distribution & Retail,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail,US
1984-11-05,,JEF.US,BBG000BNHSP9,96223,47233W109,US47233W1099,Financial Services,Capital Markets,Financials,Financial Services,Financial Services,Multi-Sector Holdings,US
2017-01-26,,JELD.US,BBG0019GM953,1674335,47580P103,US47580P1030,Industrials,Building Products & Equipment,Industrials,Capital Goods,Building Products,Building Products,US
2017-03-09,,JILL.US,BBG00FZBYDS7,1687932,46620W102,US46620W2017,Consumer Cyclical,Apparel Retail,Consumer Discretionary,Consumer Discretionary Distribution & Retail,Specialty Retail,Apparel Retail,US
1986-02-04,,JJSF.US,BBG000BMGPW0,785956,466032109,US4660321096,Consumer Defensive,Packaged Foods,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,US
1985-11-20,,JKHY.US,BBG000BMH2Q7,779152,426281101,US4262811015,Technology,Information Technology Services,Information Technology,Software & Services,IT Services,Data Processing & Outsourced Services,US
1997-07-17,,JLL.US,BBG000C2L2L0,1037976,51802H105,US48020Q1076,Real Estate,Real Estate Services,Real Estate,Real Estate Management & Development,Real Estate Management & Development,Real Estate Development,US
2013-11-21,,JMSB.US,BBG000LM3ZW1,1710482,47805L101,US47805L1017,Financial Services,Banks - Regional,Financials,Banks,Banks,Regional Banks,US
2017-01-26,,JNCE.US,BBG0044BWGZ3,1640455,481116101,US4811161011,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1962-01-02,,JNJ.US,BBG000BMHYD1,200406,478160104,US4781601046,Healthcare,Drug Manufacturers - General,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
1999-06-25,,JNPR.US,BBG000BY33P5,1043604,481905503,US48203R1041,Technology,Communication Equipment,Information Technology,Technology Hardware & Equipment,Communications Equipment,Communications Equipment,US
2021-03-12,,JOAN.US,BBG00Z917WS2,1834585,,US47768J1016,Consumer Cyclical,Specialty Retail,Consumer Discretionary,Consumer Discretionary Distribution & Retail,Internet & Direct Marketing Retail,Internet & Direct Marketing Retail,US
2021-08-06,,JOBY.US,BBG00X2MYTC2,1819848,,KYG651631007,Industrials,Airports & Air Services,Industrials,Transportation,Ground Transportation,Trucking,US
1990-03-23,,JOE.US,BBG000D6TC94,745308,790161103,US7901481009,Real Estate,Real Estate - Diversified,Real Estate,Equity Real Estate Investment Trusts (REITs),Residential REITs,Multi-Family Residential REITs,US
1987-10-09,,JOUT.US,BBG000HCXFS4,788329,479254104,US4791671088,Consumer Cyclical,Leisure,Consumer Discretionary,Consumer Durables & Apparel,Leisure Products,Leisure Products,US
1984-11-05,,JPM.US,BBG000DMBXR2,19617,16161A108,US46625H1005,Financial Services,Banks - Diversified,Financials,Banks,Banks,Diversified Banks,US
2014-12-12,,JRVR.US,BBG007HRJXJ3,1620459,G5005R107,USG5005R1070,Financial Services,Insurance - Specialty,Financials,Insurance,Insurance,Property & Casualty Insurance,US
1997-04-17,,JSDA.US,BBG000HXCS85,1083522,48023P106,US48023P1066,Consumer Defensive,Beverages - Non-Alcoholic,Consumer Staples,"Food, Beverage & Tobacco",Beverages,Soft Drinks & Non-alcoholic Beverages,US
1984-11-05,,JWN.US,BBG000G8N9C6,72333,655664100,US6556641008,Consumer Cyclical,Department Stores,Consumer Discretionary,Consumer Discretionary Distribution & Retail,Broadline Retail,Department Stores,US
2021-09-01,,JXN.US,BBG00922Y5Z6,1822993,,US46817M1071,Financial Services,Insurance - Life,Financials,Financial Services,Financial Services,Diversified Financial Services,US
2014-11-11,,JYNT.US,BBG0074VSJJ9,1612630,47973J102,US47973J1025,Healthcare,Medical Care Facilities,Health Care,Health Care Equipment & Services,Health Care Providers & Services,Health Care Facilities,US
1984-11-05,,K.US,BBG000BMKDM3,55067,487836108,US4878361082,Consumer Defensive,Packaged Foods,Consumer Staples,"Food, Beverage & Tobacco",Food Products,Packaged Foods & Meats,US
2016-02-11,,KA.US,BBG001CPMPK6,1445283,,,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Biotechnology,Biotechnology,US
1992-11-09,,KAI.US,BBG000BKRSZ3,886346,88355W105,US48282T1043,Industrials,Specialty Industrial Machinery,Industrials,Capital Goods,Machinery,Industrial Machinery & Supplies & Components,US
2017-07-20,,KALA.US,BBG001J2MVT8,1479419,483119103,US4831192020,Healthcare,Biotechnology,Health Care,"Pharmaceuticals, Biotechnology & Life Sciences",Pharmaceuticals,Pharmaceuticals,US
2006-06-15,,KALU.US,BBG000PKZDX4,811596,483007407,US4830077040,Basic Materials,Aluminum,Materials,Materials,Metals & Mining,Aluminum,US
